season,round,circuit_id,driver_id,grid_position,quali_delta_s,rolling_avg_finish,circuit_starts,constructor_pts_share,rain_prob,finishing_position,data_source
2024,1,bahrain,sainz,4,0.328,7.4,2,0.2647,0.05,3,jolpica_real
2024,1,bahrain,leclerc,2,0.228,9.4,2,0.2647,0.05,4,jolpica_real
2024,1,bahrain,russell,3,0.306,7.4,2,0.1569,0.05,5,jolpica_real
2024,1,bahrain,norris,7,0.435,6.8,2,0.1176,0.05,6,jolpica_real
2024,1,bahrain,hamilton,9,0.531,9.0,2,0.1569,0.05,7,jolpica_real
2024,1,bahrain,piastri,8,0.504,11.0,1,0.1176,0.05,8,jolpica_real
2024,1,bahrain,alonso,6,0.363,10.6,2,0.0294,0.05,9,jolpica_real
2024,1,bahrain,stroll,12,1.021,8.8,2,0.0294,0.05,10,jolpica_real
2024,1,bahrain,zhou,17,1.578,15.2,2,0.0,0.05,11,jolpica_real
2024,1,bahrain,kevin_magnussen,15,1.35,16.8,2,0.0,0.05,12,jolpica_real
2024,1,bahrain,ricciardo,14,1.099,12.0,1,0.0,0.05,13,jolpica_real
2024,1,bahrain,tsunoda,11,0.95,11.0,2,0.0,0.05,14,jolpica_real
2024,1,bahrain,albon,13,1.042,12.6,2,0.0,0.05,15,jolpica_real
2024,1,bahrain,hulkenberg,10,1.323,14.0,2,0.0,0.05,16,jolpica_real
2024,1,bahrain,ocon,19,1.614,10.8,2,0.0,0.05,17,jolpica_real
2024,1,bahrain,gasly,20,1.769,9.6,2,0.0,0.05,18,jolpica_real
2024,1,bahrain,bottas,16,1.577,15.8,2,0.0,0.05,19,jolpica_real
2024,1,bahrain,sargeant,18,1.591,13.8,1,0.0,0.05,20,jolpica_real
2024,2,jeddah,max_verstappen,1,0.0,1.0,2,0.4216,0.05,1,jolpica_real
2024,2,jeddah,perez,3,0.335,6.6,2,0.4216,0.05,2,jolpica_real
2024,2,jeddah,leclerc,2,0.319,6.2,2,0.2157,0.05,3,jolpica_real
2024,2,jeddah,piastri,5,0.617,9.2,1,0.1569,0.05,4,jolpica_real
2024,2,jeddah,alonso,4,0.374,9.2,2,0.098,0.05,5,jolpica_real
2024,2,jeddah,russell,7,0.844,7.4,2,0.098,0.05,6,jolpica_real
2024,2,jeddah,bearman,11,1.17,11.0,0,0.2157,0.05,7,jolpica_real
2024,2,jeddah,norris,6,0.66,7.6,2,0.1569,0.05,8,jolpica_real
2024,2,jeddah,hamilton,8,0.988,6.6,2,0.098,0.05,9,jolpica_real
2024,2,jeddah,hulkenberg,15,1.583,15.0,2,0.0098,0.05,10,jolpica_real
2024,2,jeddah,albon,12,1.508,13.8,2,0.0,0.05,11,jolpica_real
2024,2,jeddah,kevin_magnussen,13,1.548,16.4,2,0.0098,0.05,12,jolpica_real
2024,2,jeddah,ocon,17,2.003,10.6,2,0.0,0.05,13,jolpica_real
2024,2,jeddah,sargeant,19,2.054,15.8,1,0.0,0.05,14,jolpica_real
2024,2,jeddah,tsunoda,9,1.075,12.2,2,0.0,0.05,15,jolpica_real
2024,2,jeddah,ricciardo,14,1.553,11.6,1,0.0,0.05,16,jolpica_real
2024,2,jeddah,bottas,16,1.707,17.2,2,0.0,0.05,17,jolpica_real
2024,2,jeddah,zhou,20,1.2,14.8,2,0.0,0.05,18,jolpica_real
2024,2,jeddah,stroll,10,1.1,9.4,2,0.098,0.05,19,jolpica_real
2024,2,jeddah,gasly,18,2.007,12.0,2,0.0,0.05,20,jolpica_real
2024,3,albert_park,sainz,2,0.27,7.4,2,0.4314,0.05,1,jolpica_real
2024,3,albert_park,leclerc,4,0.52,6.2,2,0.4314,0.05,2,jolpica_real
2024,3,albert_park,norris,3,0.4,8.2,2,0.2647,0.05,3,jolpica_real
2024,3,albert_park,piastri,5,0.657,8.4,1,0.2647,0.05,4,jolpica_real
2024,3,albert_park,perez,6,0.359,3.0,2,0.098,0.05,5,jolpica_real
2024,3,albert_park,stroll,9,1.157,9.8,2,0.1176,0.05,6,jolpica_real
2024,3,albert_park,tsunoda,8,0.873,12.8,2,0.0588,0.05,7,jolpica_real
2024,3,albert_park,alonso,10,1.637,6.6,2,0.1176,0.05,8,jolpica_real
2024,3,albert_park,hulkenberg,16,2.061,14.4,1,0.0294,0.05,9,jolpica_real
2024,3,albert_park,kevin_magnussen,14,1.512,15.0,2,0.0294,0.05,10,jolpica_real
2024,3,albert_park,albon,12,1.252,14.2,2,0.0,0.05,11,jolpica_real
2024,3,albert_park,ricciardo,18,2.17,13.4,1,0.0588,0.05,12,jolpica_real
2024,3,albert_park,gasly,17,2.067,13.8,2,0.0,0.05,13,jolpica_real
2024,3,albert_park,bottas,13,1.425,17.6,2,0.0,0.05,14,jolpica_real
2024,3,albert_park,zhou,19,2.273,15.6,2,0.0,0.05,15,jolpica_real
2024,3,albert_park,ocon,15,1.782,11.2,2,0.0,0.05,16,jolpica_real
2024,3,albert_park,russell,7,0.809,7.4,2,0.0,0.05,17,jolpica_real
2024,3,albert_park,hamilton,11,1.045,8.0,2,0.0,0.05,18,jolpica_real
2024,3,albert_park,max_verstappen,1,0.0,1.0,2,0.098,0.05,19,jolpica_real
2024,4,suzuka,max_verstappen,1,0.0,4.6,2,0.4314,0.05,1,jolpica_real
2024,4,suzuka,perez,2,0.066,3.2,2,0.4314,0.05,2,jolpica_real
2024,4,suzuka,sainz,4,0.485,6.8,2,0.2647,0.05,3,jolpica_real
2024,4,suzuka,leclerc,8,0.589,2.6,2,0.2647,0.05,4,jolpica_real
2024,4,suzuka,norris,3,0.292,8.4,2,0.1373,0.05,5,jolpica_real
2024,4,suzuka,alonso,5,0.489,7.6,2,0.0784,0.05,6,jolpica_real
2024,4,suzuka,russell,9,0.811,7.8,2,0.0784,0.05,7,jolpica_real
2024,4,suzuka,piastri,6,0.563,6.4,1,0.1373,0.05,8,jolpica_real
2024,4,suzuka,hamilton,7,0.569,10.0,2,0.0784,0.05,9,jolpica_real
2024,4,suzuka,tsunoda,10,1.216,12.4,2,0.0098,0.05,10,jolpica_real
2024,4,suzuka,hulkenberg,12,1.297,13.8,1,0.0,0.05,11,jolpica_real
2024,4,suzuka,stroll,16,1.827,10.0,2,0.0784,0.05,12,jolpica_real
2024,4,suzuka,kevin_magnussen,18,1.934,13.4,2,0.0,0.05,13,jolpica_real
2024,4,suzuka,bottas,13,1.396,17.2,2,0.0,0.05,14,jolpica_real
2024,4,suzuka,ocon,15,1.619,12.4,2,0.0,0.05,15,jolpica_real
2024,4,suzuka,gasly,17,1.922,15.0,2,0.0,0.05,16,jolpica_real
2024,4,suzuka,sargeant,19,1.942,15.4,1,0.0,0.05,17,jolpica_real
2024,4,suzuka,zhou,20,1.946,15.2,2,0.0,0.05,18,jolpica_real
2024,4,suzuka,ricciardo,11,1.275,13.2,1,0.0098,0.05,19,jolpica_real
2024,4,suzuka,albon,14,1.517,12.6,2,0.0,0.05,20,jolpica_real
2024,5,shanghai,max_verstappen,1,0.0,4.6,0,0.3922,0.05,1,jolpica_real
2024,5,shanghai,norris,4,0.505,5.4,0,0.2157,0.05,2,jolpica_real
2024,5,shanghai,perez,2,0.322,3.0,0,0.3922,0.05,3,jolpica_real
2024,5,shanghai,leclerc,6,0.629,3.0,0,0.2157,0.05,4,jolpica_real
2024,5,shanghai,sainz,7,0.637,6.2,0,0.2157,0.05,5,jolpica_real
2024,5,shanghai,russell,8,0.773,7.6,0,0.098,0.05,6,jolpica_real
2024,5,shanghai,alonso,3,0.488,7.0,0,0.0686,0.05,7,jolpica_real
2024,5,shanghai,piastri,5,0.613,6.0,0,0.2157,0.05,8,jolpica_real
2024,5,shanghai,hamilton,18,1.913,10.4,0,0.098,0.05,9,jolpica_real
2024,5,shanghai,hulkenberg,9,0.944,12.2,0,0.0098,0.05,10,jolpica_real
2024,5,shanghai,ocon,13,1.563,14.6,0,0.0,0.05,11,jolpica_real
2024,5,shanghai,albon,14,1.581,14.2,0,0.0,0.05,12,jolpica_real
2024,5,shanghai,gasly,15,1.803,16.0,0,0.0,0.05,13,jolpica_real
2024,5,shanghai,zhou,16,1.845,15.8,0,0.0,0.05,14,jolpica_real
2024,5,shanghai,stroll,11,1.178,11.4,0,0.0686,0.05,15,jolpica_real
2024,5,shanghai,kevin_magnussen,17,1.856,13.4,0,0.0098,0.05,16,jolpica_real
2024,5,shanghai,sargeant,20,2.698,16.6,0,0.0,0.05,17,jolpica_real
2024,5,shanghai,ricciardo,12,1.274,14.2,0,0.0,0.05,18,jolpica_real
2024,5,shanghai,tsunoda,19,2.086,10.8,0,0.0,0.05,19,jolpica_real
2024,5,shanghai,bottas,10,1.005,16.6,0,0.0,0.05,20,jolpica_real
2024,6,miami,norris,5,0.353,4.8,2,0.2475,0.05,1,jolpica_real
2024,6,miami,max_verstappen,1,0.0,4.6,2,0.297,0.05,2,jolpica_real
2024,6,miami,leclerc,2,0.141,3.4,2,0.2475,0.05,3,jolpica_real
2024,6,miami,perez,4,0.219,2.8,2,0.297,0.05,4,jolpica_real
2024,6,miami,sainz,3,0.214,6.0,2,0.2475,0.05,5,jolpica_real
2024,6,miami,hamilton,8,0.866,10.4,2,0.1188,0.05,6,jolpica_real
2024,6,miami,tsunoda,10,0.951,13.0,2,0.0594,0.05,7,jolpica_real
2024,6,miami,russell,7,0.826,8.2,2,0.1188,0.05,8,jolpica_real
2024,6,miami,alonso,15,1.186,7.0,2,0.0198,0.05,9,jolpica_real
2024,6,miami,ocon,13,1.13,14.4,2,0.0099,0.05,10,jolpica_real
2024,6,miami,hulkenberg,9,0.905,11.2,1,0.0,0.05,11,jolpica_real
2024,6,miami,gasly,12,1.083,16.0,2,0.0099,0.05,12,jolpica_real
2024,6,miami,piastri,6,0.434,6.4,1,0.2475,0.05,13,jolpica_real
2024,6,miami,zhou,19,1.583,15.2,2,0.0,0.05,14,jolpica_real
2024,6,miami,ricciardo,20,1.376,15.6,1,0.0594,0.05,15,jolpica_real
2024,6,miami,bottas,16,1.222,16.8,2,0.0,0.05,16,jolpica_real
2024,6,miami,stroll,11,0.981,12.4,2,0.0198,0.05,17,jolpica_real
2024,6,miami,albon,14,1.172,13.8,2,0.0,0.05,18,jolpica_real
2024,6,miami,kevin_magnussen,18,1.378,12.6,2,0.0,0.05,19,jolpica_real
2024,6,miami,sargeant,17,1.246,16.8,1,0.0,0.05,20,jolpica_real
2024,7,imola,max_verstappen,1,0.0,4.8,1,0.2843,0.05,1,jolpica_real
2024,7,imola,norris,2,0.091,3.8,1,0.2941,0.05,2,jolpica_real
2024,7,imola,leclerc,3,0.224,3.2,1,0.2451,0.05,3,jolpica_real
2024,7,imola,piastri,5,0.074,7.4,0,0.2941,0.05,4,jolpica_real
2024,7,imola,sainz,4,0.487,3.4,1,0.2451,0.05,5,jolpica_real
2024,7,imola,hamilton,8,0.758,10.2,1,0.1471,0.05,6,jolpica_real
2024,7,imola,russell,6,0.488,8.8,1,0.1471,0.05,7,jolpica_real
2024,7,imola,perez,11,0.96,3.2,1,0.2843,0.05,8,jolpica_real
2024,7,imola,stroll,13,1.246,13.8,1,0.0196,0.05,9,jolpica_real
2024,7,imola,tsunoda,7,0.719,11.6,1,0.0098,0.05,10,jolpica_real
2024,7,imola,hulkenberg,10,1.234,10.2,0,0.0,0.05,11,jolpica_real
2024,7,imola,kevin_magnussen,18,2.108,14.0,1,0.0,0.05,12,jolpica_real
2024,7,imola,ricciardo,9,0.928,16.0,1,0.0098,0.05,13,jolpica_real
2024,7,imola,ocon,12,1.16,13.0,1,0.0,0.05,14,jolpica_real
2024,7,imola,zhou,17,2.088,15.8,1,0.0,0.05,15,jolpica_real
2024,7,imola,gasly,15,1.635,14.8,1,0.0,0.05,16,jolpica_real
2024,7,imola,sargeant,19,1.2,17.6,0,0.0,0.05,17,jolpica_real
2024,7,imola,bottas,16,1.88,16.2,1,0.0,0.05,18,jolpica_real
2024,7,imola,alonso,20,2.171,7.0,1,0.0196,0.05,19,jolpica_real
2024,7,imola,albon,14,1.454,14.4,1,0.0,0.05,20,jolpica_real
2024,8,monaco,leclerc,1,0.0,3.2,2,0.3922,0.05,1,jolpica_real
2024,8,monaco,piastri,2,0.154,7.4,1,0.2941,0.05,2,jolpica_real
2024,8,monaco,sainz,3,0.248,3.8,2,0.3922,0.05,3,jolpica_real
2024,8,monaco,norris,4,0.272,2.6,2,0.2941,0.05,4,jolpica_real
2024,8,monaco,russell,5,0.273,9.0,2,0.1667,0.05,5,jolpica_real
2024,8,monaco,max_verstappen,6,0.297,4.8,2,0.0784,0.05,6,jolpica_real
2024,8,monaco,hamilton,7,0.351,9.6,2,0.1667,0.05,7,jolpica_real
2024,8,monaco,tsunoda,8,0.588,10.6,2,0.0392,0.05,8,jolpica_real
2024,8,monaco,albon,9,0.678,16.2,2,0.0196,0.05,9,jolpica_real
2024,8,monaco,gasly,10,1.041,14.0,2,0.0098,0.05,10,jolpica_real
2024,8,monaco,alonso,14,1.749,9.8,2,0.0,0.05,11,jolpica_real
2024,8,monaco,ricciardo,12,1.212,15.4,1,0.0392,0.05,12,jolpica_real
2024,8,monaco,bottas,17,2.242,16.4,2,0.0,0.05,13,jolpica_real
2024,8,monaco,stroll,13,1.293,11.8,2,0.0,0.05,14,jolpica_real
2024,8,monaco,sargeant,15,1.75,17.0,1,0.0196,0.05,15,jolpica_real
2024,8,monaco,zhou,18,2.758,15.2,2,0.0,0.05,16,jolpica_real
2024,8,monaco,ocon,11,1.015,13.2,2,0.0098,0.05,17,jolpica_real
2024,8,monaco,perez,16,1.79,4.4,2,0.0784,0.05,18,jolpica_real
2024,8,monaco,hulkenberg,19,1.17,10.4,1,0.0,0.05,19,jolpica_real
2024,8,monaco,kevin_magnussen,20,1.455,14.0,2,0.0,0.05,20,jolpica_real
2024,9,villeneuve,max_verstappen,2,0.0,2.2,2,0.2451,0.05,1,jolpica_real
2024,9,villeneuve,norris,3,0.021,2.8,2,0.2745,0.05,2,jolpica_real
2024,9,villeneuve,russell,1,0.0,6.6,2,0.2745,0.05,3,jolpica_real
2024,9,villeneuve,hamilton,7,0.28,7.4,2,0.2745,0.05,4,jolpica_real
2024,9,villeneuve,piastri,4,0.103,7.0,1,0.2745,0.05,5,jolpica_real
2024,9,villeneuve,alonso,6,0.228,10.4,2,0.1373,0.05,6,jolpica_real
2024,9,villeneuve,stroll,9,0.701,13.4,2,0.1373,0.05,7,jolpica_real
2024,9,villeneuve,ricciardo,5,0.178,15.4,1,0.0392,0.05,8,jolpica_real
2024,9,villeneuve,gasly,15,0.94,13.4,2,0.0294,0.05,9,jolpica_real
2024,9,villeneuve,ocon,18,1.435,13.4,2,0.0294,0.05,10,jolpica_real
2024,9,villeneuve,hulkenberg,17,1.978,12.4,1,0.0,0.05,11,jolpica_real
2024,9,villeneuve,kevin_magnussen,14,0.916,16.0,2,0.0,0.05,12,jolpica_real
2024,9,villeneuve,bottas,19,1.366,16.2,2,0.0,0.05,13,jolpica_real
2024,9,villeneuve,tsunoda,8,0.414,10.8,2,0.0392,0.05,14,jolpica_real
2024,9,villeneuve,zhou,20,2.292,15.4,2,0.0,0.05,15,jolpica_real
2024,9,villeneuve,sainz,12,0.728,4.2,2,0.0,0.05,16,jolpica_real
2024,9,villeneuve,albon,10,0.796,15.8,2,0.0,0.05,17,jolpica_real
2024,9,villeneuve,perez,16,1.326,7.0,2,0.2451,0.05,18,jolpica_real
2024,9,villeneuve,leclerc,11,0.691,3.0,2,0.0,0.05,19,jolpica_real
2024,9,villeneuve,sargeant,13,0.736,17.2,1,0.0,0.05,20,jolpica_real
2024,10,catalunya,max_verstappen,2,0.02,2.2,2,0.2843,0.05,1,jolpica_real
2024,10,catalunya,norris,1,0.0,2.2,2,0.2451,0.05,2,jolpica_real
2024,10,catalunya,hamilton,3,0.318,6.4,2,0.2647,0.05,3,jolpica_real
2024,10,catalunya,russell,4,0.32,5.8,2,0.2647,0.05,4,jolpica_real
2024,10,catalunya,leclerc,5,0.348,6.0,2,0.1765,0.05,5,jolpica_real
2024,10,catalunya,sainz,6,0.353,6.8,2,0.1765,0.05,6,jolpica_real
2024,10,catalunya,piastri,9,0.628,6.4,1,0.2451,0.05,7,jolpica_real
2024,10,catalunya,perez,11,0.678,10.2,2,0.2843,0.05,8,jolpica_real
2024,10,catalunya,gasly,7,0.474,12.0,2,0.0294,0.05,9,jolpica_real
2024,10,catalunya,ocon,8,0.742,12.4,2,0.0294,0.05,10,jolpica_real
2024,10,catalunya,hulkenberg,13,0.927,12.4,1,0.0,0.05,11,jolpica_real
2024,10,catalunya,alonso,10,0.745,10.4,2,0.0,0.05,12,jolpica_real
2024,10,catalunya,zhou,15,1.355,14.8,2,0.0,0.05,13,jolpica_real
2024,10,catalunya,stroll,14,0.989,12.4,2,0.0,0.05,14,jolpica_real
2024,10,catalunya,ricciardo,18,1.692,13.2,1,0.0,0.05,15,jolpica_real
2024,10,catalunya,bottas,12,0.844,16.0,2,0.0,0.05,16,jolpica_real
2024,10,catalunya,kevin_magnussen,16,1.554,15.8,2,0.0,0.05,17,jolpica_real
2024,10,catalunya,albon,20,1.77,15.2,2,0.0,0.05,18,jolpica_real
2024,10,catalunya,tsunoda,17,1.602,11.6,2,0.0,0.05,19,jolpica_real
2024,10,catalunya,sargeant,19,2.126,17.8,1,0.0,0.05,20,jolpica_real
2024,11,red_bull_ring,russell,3,0.526,5.4,2,0.3663,0.05,1,jolpica_real
2024,11,red_bull_ring,piastri,7,0.734,6.2,1,0.1782,0.05,2,jolpica_real
2024,11,red_bull_ring,sainz,4,0.537,7.0,2,0.1485,0.05,3,jolpica_real
2024,11,red_bull_ring,hamilton,5,0.589,5.2,2,0.3663,0.05,4,jolpica_real
2024,11,red_bull_ring,max_verstappen,1,0.0,2.2,2,0.1584,0.05,5,jolpica_real
2024,11,red_bull_ring,hulkenberg,9,1.071,12.6,1,0.1188,0.05,6,jolpica_real
2024,11,red_bull_ring,perez,8,0.888,11.2,2,0.1584,0.05,7,jolpica_real
2024,11,red_bull_ring,kevin_magnussen,12,1.033,16.0,2,0.1188,0.05,8,jolpica_real
2024,11,red_bull_ring,ricciardo,11,0.975,12.6,1,0.0198,0.05,9,jolpica_real
2024,11,red_bull_ring,gasly,13,1.045,11.2,2,0.0099,0.05,10,jolpica_real
2024,11,red_bull_ring,leclerc,6,0.73,6.2,2,0.1485,0.05,11,jolpica_real
2024,11,red_bull_ring,ocon,10,1.569,12.2,2,0.0099,0.05,12,jolpica_real
2024,11,red_bull_ring,stroll,17,1.505,12.2,2,0.0,0.05,13,jolpica_real
2024,11,red_bull_ring,tsunoda,14,1.098,11.6,2,0.0198,0.05,14,jolpica_real
2024,11,red_bull_ring,albon,16,1.422,16.4,2,0.0,0.05,15,jolpica_real
2024,11,red_bull_ring,bottas,18,1.533,15.2,2,0.0,0.05,16,jolpica_real
2024,11,red_bull_ring,zhou,20,1.747,14.6,2,0.0,0.05,17,jolpica_real
2024,11,red_bull_ring,alonso,15,1.325,11.4,2,0.0,0.05,18,jolpica_real
2024,11,red_bull_ring,sargeant,19,1.542,18.4,1,0.0,0.05,19,jolpica_real
2024,11,red_bull_ring,norris,2,0.404,2.2,2,0.1782,0.05,20,jolpica_real
2024,12,silverstone,hamilton,2,0.171,4.8,2,0.2451,0.05,1,jolpica_real
2024,12,silverstone,max_verstappen,4,0.384,2.8,2,0.1765,0.05,2,jolpica_real
2024,12,silverstone,norris,3,0.211,6.0,2,0.2647,0.05,3,jolpica_real
2024,12,silverstone,piastri,5,0.418,4.0,1,0.2647,0.05,4,jolpica_real
2024,12,silverstone,sainz,7,0.69,6.6,2,0.1078,0.05,5,jolpica_real
2024,12,silverstone,hulkenberg,6,0.519,11.6,1,0.0784,0.05,6,jolpica_real
2024,12,silverstone,stroll,8,0.766,11.4,2,0.098,0.05,7,jolpica_real
2024,12,silverstone,alonso,10,1.098,13.2,2,0.098,0.05,8,jolpica_real
2024,12,silverstone,albon,9,0.821,15.8,2,0.0196,0.05,9,jolpica_real
2024,12,silverstone,tsunoda,13,1.45,13.0,2,0.0098,0.05,10,jolpica_real
2024,12,silverstone,sargeant,12,1.356,18.2,1,0.0196,0.05,11,jolpica_real
2024,12,silverstone,kevin_magnussen,17,7.086,13.8,2,0.0784,0.05,12,jolpica_real
2024,12,silverstone,ricciardo,15,2.13,11.4,1,0.0098,0.05,13,jolpica_real
2024,12,silverstone,leclerc,11,1.278,7.8,2,0.1078,0.05,14,jolpica_real
2024,12,silverstone,bottas,16,6.612,15.2,2,0.0,0.05,15,jolpica_real
2024,12,silverstone,ocon,18,8.738,12.6,2,0.0,0.05,16,jolpica_real
2024,12,silverstone,perez,20,12.529,11.8,2,0.1765,0.05,17,jolpica_real
2024,12,silverstone,zhou,14,2.048,15.2,2,0.0,0.05,18,jolpica_real
2024,12,silverstone,russell,1,0.0,4.0,2,0.2451,0.05,19,jolpica_real
2024,12,silverstone,gasly,19,13.985,10.8,2,0.0,0.05,20,jolpica_real
2024,13,hungaroring,piastri,2,0.022,4.0,1,0.4216,0.05,1,jolpica_real
2024,13,hungaroring,norris,1,0.0,6.2,2,0.4216,0.05,2,jolpica_real
2024,13,hungaroring,hamilton,5,0.627,3.8,2,0.1961,0.05,3,jolpica_real
2024,13,hungaroring,leclerc,6,0.678,10.0,2,0.1961,0.05,4,jolpica_real
2024,13,hungaroring,max_verstappen,3,0.046,3.0,2,0.1569,0.05,5,jolpica_real
2024,13,hungaroring,sainz,4,0.469,6.6,2,0.1961,0.05,6,jolpica_real
2024,13,hungaroring,perez,16,2.659,13.6,2,0.1569,0.05,7,jolpica_real
2024,13,hungaroring,russell,17,2.741,6.4,2,0.1961,0.05,8,jolpica_real
2024,13,hungaroring,tsunoda,10,1.25,13.0,2,0.0196,0.05,9,jolpica_real
2024,13,hungaroring,stroll,8,1.017,11.0,2,0.0098,0.05,10,jolpica_real
2024,13,hungaroring,alonso,7,0.816,11.0,2,0.0098,0.05,11,jolpica_real
2024,13,hungaroring,ricciardo,9,1.22,11.4,2,0.0196,0.05,12,jolpica_real
2024,13,hungaroring,hulkenberg,11,1.09,10.6,1,0.0,0.05,13,jolpica_real
2024,13,hungaroring,albon,13,1.202,13.6,2,0.0,0.05,14,jolpica_real
2024,13,hungaroring,kevin_magnussen,15,1.321,13.8,2,0.0,0.05,15,jolpica_real
2024,13,hungaroring,bottas,12,1.157,14.6,2,0.0,0.05,16,jolpica_real
2024,13,hungaroring,sargeant,14,1.316,17.0,1,0.0,0.05,17,jolpica_real
2024,13,hungaroring,ocon,19,2.822,13.0,2,0.0,0.05,18,jolpica_real
2024,13,hungaroring,zhou,18,2.81,15.8,2,0.0,0.05,19,jolpica_real
2024,13,hungaroring,gasly,20,2.939,11.6,2,0.0,0.05,20,jolpica_real
2024,14,spa,hamilton,3,0.676,3.0,2,0.2451,0.05,1,jolpica_real
2024,14,spa,piastri,5,0.868,3.8,1,0.2745,0.05,2,jolpica_real
2024,14,spa,leclerc,1,0.595,10.6,2,0.2255,0.05,3,jolpica_real
2024,14,spa,max_verstappen,11,0.0,2.8,2,0.1863,0.05,4,jolpica_real
2024,14,spa,norris,4,0.822,5.8,2,0.2745,0.05,5,jolpica_real
2024,14,spa,sainz,7,1.318,7.2,2,0.2255,0.05,6,jolpica_real
2024,14,spa,perez,2,0.606,11.4,2,0.1863,0.05,7,jolpica_real
2024,14,spa,alonso,8,1.606,11.0,2,0.0392,0.05,8,jolpica_real
2024,14,spa,ocon,9,1.651,13.2,2,0.0196,0.05,9,jolpica_real
2024,14,spa,ricciardo,13,1.523,11.4,2,0.0098,0.05,10,jolpica_real
2024,14,spa,stroll,15,2.557,10.2,2,0.0392,0.05,11,jolpica_real
2024,14,spa,albon,10,1.314,14.6,2,0.0,0.05,12,jolpica_real
2024,14,spa,gasly,12,1.476,13.6,2,0.0196,0.05,13,jolpica_real
2024,14,spa,kevin_magnussen,17,3.341,12.8,2,0.0,0.05,14,jolpica_real
2024,14,spa,bottas,14,1.605,15.2,2,0.0,0.05,15,jolpica_real
2024,14,spa,tsunoda,20,3.434,13.2,2,0.0098,0.05,16,jolpica_real
2024,14,spa,sargeant,18,4.071,17.4,1,0.0,0.05,17,jolpica_real
2024,14,spa,hulkenberg,16,3.149,9.4,1,0.0,0.05,18,jolpica_real
2024,14,spa,zhou,19,4.616,16.4,2,0.0,0.05,19,jolpica_real
2024,14,spa,russell,6,1.025,7.0,2,0.2451,0.05,20,jolpica_real
2024,15,zandvoort,norris,1,0.0,6.4,2,0.3725,0.05,1,jolpica_real
2024,15,zandvoort,max_verstappen,2,0.356,3.4,2,0.2549,0.05,2,jolpica_real
2024,15,zandvoort,leclerc,6,0.909,7.4,2,0.2451,0.05,3,jolpica_real
2024,15,zandvoort,piastri,3,0.499,3.2,1,0.3725,0.05,4,jolpica_real
2024,15,zandvoort,sainz,10,1.241,5.2,2,0.2451,0.05,5,jolpica_real
2024,15,zandvoort,perez,5,0.743,9.2,2,0.2549,0.05,6,jolpica_real
2024,15,zandvoort,russell,4,0.571,10.4,2,0.098,0.05,7,jolpica_real
2024,15,zandvoort,hamilton,14,1.275,2.4,2,0.098,0.05,8,jolpica_real
2024,15,zandvoort,gasly,9,1.304,14.4,2,0.0196,0.05,9,jolpica_real
2024,15,zandvoort,alonso,7,0.96,11.4,2,0.0098,0.05,10,jolpica_real
2024,15,zandvoort,hulkenberg,12,1.542,10.8,1,0.0,0.05,11,jolpica_real
2024,15,zandvoort,ricciardo,13,2.27,11.8,1,0.0,0.05,12,jolpica_real
2024,15,zandvoort,stroll,8,1.184,11.0,2,0.0098,0.05,13,jolpica_real
2024,15,zandvoort,albon,19,0.98,13.6,2,0.0,0.05,14,jolpica_real
2024,15,zandvoort,ocon,15,2.322,13.0,2,0.0196,0.05,15,jolpica_real
2024,15,zandvoort,sargeant,18,1.2,16.8,1,0.0,0.05,16,jolpica_real
2024,15,zandvoort,tsunoda,11,1.282,13.6,2,0.0,0.05,17,jolpica_real
2024,15,zandvoort,kevin_magnussen,20,1.622,13.2,2,0.0,0.05,18,jolpica_real
2024,15,zandvoort,bottas,16,2.495,15.6,2,0.0,0.05,19,jolpica_real
2024,15,zandvoort,zhou,17,3.588,17.2,2,0.0,0.05,20,jolpica_real
2024,16,monza,leclerc,4,0.134,7.0,2,0.3627,0.05,1,jolpica_real
2024,16,monza,piastri,2,0.109,2.6,1,0.3333,0.05,2,jolpica_real
2024,16,monza,norris,1,0.0,6.2,2,0.3333,0.05,3,jolpica_real
2024,16,monza,sainz,5,0.14,5.0,2,0.3627,0.05,4,jolpica_real
2024,16,monza,hamilton,6,0.186,3.4,2,0.1569,0.05,5,jolpica_real
2024,16,monza,max_verstappen,7,0.695,3.6,2,0.1176,0.05,6,jolpica_real
2024,16,monza,russell,3,0.113,11.0,2,0.1569,0.05,7,jolpica_real
2024,16,monza,perez,8,0.735,8.8,2,0.1176,0.05,8,jolpica_real
2024,16,monza,albon,9,0.972,12.8,1,0.0196,0.05,9,jolpica_real
2024,16,monza,kevin_magnussen,13,1.371,13.4,2,0.0098,0.05,10,jolpica_real
2024,16,monza,alonso,11,1.094,11.0,2,0.0,0.05,11,jolpica_real
2024,16,monza,colapinto,18,1.734,18.0,0,0.0196,0.05,12,jolpica_real
2024,16,monza,ricciardo,12,1.152,11.2,1,0.0,0.05,13,jolpica_real
2024,16,monza,ocon,15,1.439,14.0,2,0.0,0.05,14,jolpica_real
2024,16,monza,gasly,14,1.411,14.4,2,0.0,0.05,15,jolpica_real
2024,16,monza,bottas,19,1.774,16.2,2,0.0,0.05,16,jolpica_real
2024,16,monza,hulkenberg,10,1.012,10.8,1,0.0098,0.05,17,jolpica_real
2024,16,monza,zhou,20,2.118,18.6,2,0.0,0.05,18,jolpica_real
