season,circuit,Driver,compound,tyre_age,stint,stint_lap,lap_time_s,driver_fastest_lap_s,fuel_corrected_delta,lap_time_delta,data_source
2023,Monza,HAM,MEDIUM,22,2,21,85.888,85.582,1.4610000000000116,1.4610000000000116,fastf1_real
2023,Monza,HAM,MEDIUM,23,2,22,85.927,85.582,1.555000000000013,1.555000000000013,fastf1_real
2023,Monza,HAM,MEDIUM,24,2,23,86.093,85.582,1.7760000000000098,1.7760000000000098,fastf1_real
2023,Monza,SAI,MEDIUM,2,1,1,86.006,86.006,0.055,0.055,fastf1_real
2023,Monza,SAI,MEDIUM,3,1,2,85.976,86.006,0.07999999999999886,0.07999999999999886,fastf1_real
2023,Monza,SAI,MEDIUM,4,1,3,86.067,85.976,0.255999999999994,0.255999999999994,fastf1_real
2023,Monza,SAI,MEDIUM,5,1,4,86.423,85.976,0.6670000000000027,0.6670000000000027,fastf1_real
2023,Monza,SAI,MEDIUM,6,1,5,86.615,85.976,0.9139999999999958,0.9139999999999958,fastf1_real
2023,Monza,SAI,MEDIUM,7,1,6,86.358,85.976,0.7120000000000051,0.7120000000000051,fastf1_real
2023,Monza,SAI,MEDIUM,8,1,7,86.224,85.976,0.6330000000000047,0.6330000000000047,fastf1_real
2023,Monza,SAI,MEDIUM,9,1,8,86.476,85.976,0.94,0.94,fastf1_real
2023,Monza,SAI,MEDIUM,10,1,9,86.511,85.976,1.0299999999999967,1.0299999999999967,fastf1_real
2023,Monza,SAI,MEDIUM,11,1,10,86.691,85.976,1.2650000000000035,1.2650000000000035,fastf1_real
2023,Monza,SAI,MEDIUM,12,1,11,86.408,85.976,1.0370000000000021,1.0370000000000021,fastf1_real
2023,Monza,SAI,MEDIUM,13,1,12,86.887,85.976,1.5710000000000015,1.5710000000000015,fastf1_real
2023,Monza,SAI,MEDIUM,14,1,13,86.972,85.976,1.710999999999995,1.710999999999995,fastf1_real
2023,Monza,SAI,MEDIUM,15,1,14,88.219,85.976,3.012999999999995,3.012999999999995,fastf1_real
2023,Monza,SAI,MEDIUM,16,1,15,87.323,85.976,2.1719999999999944,2.1719999999999944,fastf1_real
2023,Monza,SAI,MEDIUM,17,1,16,87.721,85.976,2.6250000000000044,2.6250000000000044,fastf1_real
2023,Monza,SAI,MEDIUM,18,1,17,87.512,85.976,2.4710000000000014,2.4710000000000014,fastf1_real
2023,Monza,SAI,HARD,2,2,1,86.146,85.976,0.2250000000000017,0.2250000000000017,fastf1_real
2023,Monza,SAI,HARD,3,2,2,85.558,85.976,-0.30799999999999217,0.0,fastf1_real
2023,Monza,SAI,HARD,4,2,3,85.793,85.558,0.39999999999999947,0.39999999999999947,fastf1_real
2023,Monza,SAI,HARD,5,2,4,85.902,85.558,0.5639999999999941,0.5639999999999941,fastf1_real
2023,Monza,SAI,HARD,6,2,5,86.005,85.558,0.7219999999999885,0.7219999999999885,fastf1_real
2023,Monza,SAI,HARD,7,2,6,85.836,85.558,0.6079999999999917,0.6079999999999917,fastf1_real
2023,Monza,SAI,HARD,8,2,7,86.165,85.558,0.9919999999999993,0.9919999999999993,fastf1_real
2023,Monza,SAI,HARD,9,2,8,85.77,85.558,0.651999999999989,0.651999999999989,fastf1_real
2023,Monza,SAI,HARD,10,2,9,85.72,85.558,0.6569999999999919,0.6569999999999919,fastf1_real
2023,Monza,SAI,HARD,11,2,10,85.501,85.558,0.4929999999999979,0.4929999999999979,fastf1_real
2023,Monza,SAI,HARD,12,2,11,85.718,85.501,0.8219999999999987,0.8219999999999987,fastf1_real
2023,Monza,SAI,HARD,13,2,12,85.896,85.501,1.0549999999999962,1.0549999999999962,fastf1_real
2023,Monza,SAI,HARD,14,2,13,85.926,85.501,1.139999999999997,1.139999999999997,fastf1_real
2023,Monza,SAI,HARD,15,2,14,86.126,85.501,1.395,1.395,fastf1_real
2023,Monza,SAI,HARD,16,2,15,85.789,85.501,1.1129999999999967,1.1129999999999967,fastf1_real
2023,Monza,SAI,HARD,17,2,16,86.011,85.501,1.3899999999999908,1.3899999999999908,fastf1_real
2023,Monza,SAI,HARD,18,2,17,85.886,85.501,1.319999999999991,1.319999999999991,fastf1_real
2023,Monza,SAI,HARD,19,2,18,85.705,85.501,1.1939999999999935,1.1939999999999935,fastf1_real
2023,Monza,SAI,HARD,20,2,19,85.924,85.501,1.4680000000000017,1.4680000000000017,fastf1_real
2023,Monza,SAI,HARD,21,2,20,86.122,85.501,1.7209999999999952,1.7209999999999952,fastf1_real
2023,Monza,SAI,HARD,22,2,21,86.738,85.501,2.391999999999995,2.391999999999995,fastf1_real
2023,Monza,SAI,HARD,23,2,22,86.479,85.501,2.1879999999999944,2.1879999999999944,fastf1_real
2023,Monza,SAI,HARD,24,2,23,86.589,85.501,2.3529999999999935,2.3529999999999935,fastf1_real
2023,Monza,SAI,HARD,25,2,24,86.43,85.501,2.2490000000000023,2.2490000000000023,fastf1_real
2023,Monza,SAI,HARD,26,2,25,86.632,85.501,2.5060000000000002,2.5060000000000002,fastf1_real
2023,Monza,SAI,HARD,27,2,26,87.303,85.501,3.231999999999992,3.231999999999992,fastf1_real
2023,Monza,SAI,HARD,28,2,27,87.096,85.501,3.079999999999999,3.079999999999999,fastf1_real
2023,Monza,SAI,HARD,29,2,28,86.8,85.501,2.8389999999999924,2.8389999999999924,fastf1_real
2023,Monza,SAI,HARD,30,2,29,86.77,85.501,2.863999999999991,2.863999999999991,fastf1_real
2023,Monza,SAI,HARD,31,2,30,86.776,85.501,2.9249999999999914,2.9249999999999914,fastf1_real
2023,Monza,SAI,HARD,32,2,31,87.044,85.501,3.2479999999999922,3.2479999999999922,fastf1_real
2023,Monza,RUS,MEDIUM,2,1,1,86.686,86.686,0.055,0.055,fastf1_real
2023,Monza,RUS,MEDIUM,3,1,2,86.176,86.686,-0.40000000000000513,0.0,fastf1_real
2023,Monza,RUS,MEDIUM,4,1,3,86.178,86.176,0.16699999999999535,0.16699999999999535,fastf1_real
2023,Monza,RUS,MEDIUM,5,1,4,86.249,86.176,0.29299999999999327,0.29299999999999327,fastf1_real
2023,Monza,RUS,MEDIUM,6,1,5,86.515,86.176,0.6139999999999987,0.6139999999999987,fastf1_real
2023,Monza,RUS,MEDIUM,7,1,6,86.515,86.176,0.6689999999999987,0.6689999999999987,fastf1_real
2023,Monza,RUS,MEDIUM,8,1,7,86.594,86.176,0.8029999999999922,0.8029999999999922,fastf1_real
2023,Monza,RUS,MEDIUM,9,1,8,86.71,86.176,0.9739999999999918,0.9739999999999918,fastf1_real
2023,Monza,RUS,MEDIUM,10,1,9,86.655,86.176,0.9739999999999992,0.9739999999999992,fastf1_real
2023,Monza,RUS,MEDIUM,11,1,10,87.186,86.176,1.5600000000000052,1.5600000000000052,fastf1_real
2023,Monza,RUS,MEDIUM,12,1,11,87.044,86.176,1.472999999999995,1.472999999999995,fastf1_real
2023,Monza,RUS,MEDIUM,13,1,12,86.962,86.176,1.4460000000000015,1.4460000000000015,fastf1_real
2023,Monza,RUS,MEDIUM,14,1,13,87.285,86.176,1.8239999999999945,1.8239999999999945,fastf1_real
2023,Monza,RUS,MEDIUM,15,1,14,87.005,86.176,1.5989999999999935,1.5989999999999935,fastf1_real
2023,Monza,RUS,MEDIUM,16,1,15,87.976,86.176,2.6249999999999973,2.6249999999999973,fastf1_real
2023,Monza,RUS,MEDIUM,17,1,16,87.055,86.176,1.7590000000000048,1.7590000000000048,fastf1_real
2023,Monza,RUS,MEDIUM,18,1,17,87.383,86.176,2.1419999999999937,2.1419999999999937,fastf1_real
2023,Monza,RUS,HARD,5,2,1,86.456,86.176,0.33500000000000113,0.33500000000000113,fastf1_real
2023,Monza,RUS,HARD,6,2,2,86.715,86.176,0.6490000000000015,0.6490000000000015,fastf1_real
2023,Monza,RUS,HARD,7,2,3,86.605,86.176,0.5940000000000021,0.5940000000000021,fastf1_real
2023,Monza,RUS,HARD,8,2,4,86.671,86.176,0.7150000000000045,0.7150000000000045,fastf1_real
2023,Monza,RUS,HARD,9,2,5,86.32,86.176,0.41899999999999127,0.41899999999999127,fastf1_real
2023,Monza,RUS,HARD,10,2,6,86.41,86.176,0.5639999999999947,0.5639999999999947,fastf1_real
2023,Monza,RUS,HARD,11,2,7,86.184,86.176,0.3929999999999956,0.3929999999999956,fastf1_real
2023,Monza,RUS,HARD,12,2,8,86.284,86.176,0.548000000000004,0.548000000000004,fastf1_real
2023,Monza,RUS,HARD,13,2,9,86.14,86.176,0.45899999999999863,0.45899999999999863,fastf1_real
2023,Monza,RUS,HARD,14,2,10,85.966,86.14,0.37599999999999345,0.37599999999999345,fastf1_real
2023,Monza,RUS,HARD,15,2,11,86.148,85.966,0.7870000000000021,0.7870000000000021,fastf1_real
2023,Monza,RUS,HARD,16,2,12,86.059,85.966,0.7530000000000036,0.7530000000000036,fastf1_real
2023,Monza,RUS,HARD,17,2,13,86.161,85.966,0.9100000000000074,0.9100000000000074,fastf1_real
2023,Monza,RUS,HARD,18,2,14,86.119,85.966,0.9230000000000058,0.9230000000000058,fastf1_real
2023,Monza,RUS,HARD,19,2,15,86.189,85.966,1.047999999999999,1.047999999999999,fastf1_real
2023,Monza,RUS,HARD,20,2,16,86.371,85.966,1.285000000000001,1.285000000000001,fastf1_real
2023,Monza,RUS,HARD,21,2,17,85.997,85.966,0.966000000000006,0.966000000000006,fastf1_real
2023,Monza,RUS,HARD,22,2,18,85.847,85.966,0.8710000000000002,0.8710000000000002,fastf1_real
2023,Monza,RUS,HARD,23,2,19,86.21,85.847,1.4079999999999995,1.4079999999999995,fastf1_real
2023,Monza,RUS,HARD,24,2,20,86.244,85.847,1.4970000000000057,1.4970000000000057,fastf1_real
2023,Monza,RUS,HARD,25,2,21,86.614,85.847,1.9220000000000101,1.9220000000000101,fastf1_real
2023,Monza,RUS,HARD,26,2,22,86.335,85.847,1.6979999999999995,1.6979999999999995,fastf1_real
2023,Monza,RUS,HARD,27,2,23,86.426,85.847,1.8440000000000076,1.8440000000000076,fastf1_real
2023,Monza,RUS,HARD,28,2,24,86.336,85.847,1.8090000000000044,1.8090000000000044,fastf1_real
2023,Monza,RUS,HARD,29,2,25,86.394,85.847,1.9220000000000113,1.9220000000000113,fastf1_real
2023,Monza,RUS,HARD,30,2,26,86.458,85.847,2.041000000000004,2.041000000000004,fastf1_real
2023,Monza,RUS,HARD,31,2,27,86.64,85.847,2.2780000000000067,2.2780000000000067,fastf1_real
2023,Monza,RUS,HARD,32,2,28,86.287,85.847,1.980000000000012,1.980000000000012,fastf1_real
2023,Monza,RUS,HARD,33,2,29,86.375,85.847,2.1230000000000055,2.1230000000000055,fastf1_real
2023,Monza,RUS,HARD,34,2,30,86.874,85.847,2.677000000000001,2.677000000000001,fastf1_real
2023,Monza,RUS,HARD,35,2,31,86.628,85.847,2.486000000000006,2.486000000000006,fastf1_real
2023,Monza,BOT,HARD,5,1,1,88.032,88.032,0.055,0.055,fastf1_real
2023,Monza,BOT,HARD,6,1,2,87.95,88.032,0.028000000000006367,0.028000000000006367,fastf1_real
2023,Monza,BOT,HARD,7,1,3,87.119,87.95,-0.666000000000003,0.0,fastf1_real
2023,Monza,BOT,HARD,8,1,4,87.575,87.119,0.676000000000003,0.676000000000003,fastf1_real
2023,Monza,BOT,HARD,9,1,5,87.15,87.119,0.30600000000000593,0.30600000000000593,fastf1_real
2023,Monza,BOT,HARD,10,1,6,87.36,87.119,0.5709999999999997,0.5709999999999997,fastf1_real
2023,Monza,BOT,HARD,11,1,7,87.227,87.119,0.4930000000000041,0.4930000000000041,fastf1_real
2023,Monza,BOT,HARD,12,1,8,87.265,87.119,0.5860000000000007,0.5860000000000007,fastf1_real
2023,Monza,BOT,HARD,13,1,9,87.863,87.119,1.2389999999999999,1.2389999999999999,fastf1_real
2023,Monza,BOT,HARD,14,1,10,87.693,87.119,1.1239999999999981,1.1239999999999981,fastf1_real
2023,Monza,BOT,HARD,15,1,11,88.716,87.119,2.201999999999994,2.201999999999994,fastf1_real
2023,Monza,BOT,HARD,16,1,12,88.007,87.119,1.5480000000000054,1.5480000000000054,fastf1_real
2023,Monza,BOT,HARD,17,1,13,87.991,87.119,1.5869999999999997,1.5869999999999997,fastf1_real
2023,Monza,BOT,HARD,18,1,14,87.427,87.119,1.078000000000007,1.078000000000007,fastf1_real
2023,Monza,BOT,HARD,19,1,15,87.824,87.119,1.5299999999999983,1.5299999999999983,fastf1_real
2023,Monza,BOT,HARD,20,1,16,87.47,87.119,1.230999999999999,1.230999999999999,fastf1_real
2023,Monza,BOT,HARD,21,1,17,87.634,87.119,1.4500000000000006,1.4500000000000006,fastf1_real
2023,Monza,BOT,HARD,22,1,18,87.725,87.119,1.5959999999999945,1.5959999999999945,fastf1_real
2023,Monza,BOT,HARD,23,1,19,88.438,87.119,2.3640000000000025,2.3640000000000025,fastf1_real
2023,Monza,BOT,HARD,24,1,20,89.044,87.119,3.0249999999999972,3.0249999999999972,fastf1_real
2023,Monza,BOT,HARD,25,1,21,88.116,87.119,2.152,2.152,fastf1_real
2023,Monza,BOT,HARD,26,1,22,88.123,87.119,2.214000000000005,2.214000000000005,fastf1_real
2023,Monza,BOT,HARD,27,1,23,88.022,87.119,2.1680000000000055,2.1680000000000055,fastf1_real
2023,Monza,BOT,MEDIUM,5,2,1,85.988,87.119,-1.0760000000000003,0.0,fastf1_real
2023,Monza,BOT,MEDIUM,6,2,2,86.486,85.988,0.6080000000000046,0.6080000000000046,fastf1_real
2023,Monza,BOT,MEDIUM,7,2,3,86.201,85.988,0.3779999999999939,0.3779999999999939,fastf1_real
2023,Monza,BOT,MEDIUM,8,2,4,86.643,85.988,0.8750000000000011,0.8750000000000011,fastf1_real
2023,Monza,BOT,MEDIUM,9,2,5,86.648,85.988,0.9349999999999966,0.9349999999999966,fastf1_real
2023,Monza,BOT,MEDIUM,10,2,6,86.606,85.988,0.9479999999999951,0.9479999999999951,fastf1_real
2023,Monza,BOT,MEDIUM,11,2,7,86.873,85.988,1.2700000000000051,1.2700000000000051,fastf1_real
2023,Monza,BOT,MEDIUM,12,2,8,86.621,85.988,1.0729999999999955,1.0729999999999955,fastf1_real
2023,Monza,BOT,MEDIUM,13,2,9,86.523,85.988,1.0299999999999967,1.0299999999999967,fastf1_real
2023,Monza,BOT,MEDIUM,14,2,10,86.782,85.988,1.343999999999997,1.343999999999997,fastf1_real
2023,Monza,BOT,MEDIUM,15,2,11,86.545,85.988,1.1620000000000021,1.1620000000000021,fastf1_real
2023,Monza,BOT,MEDIUM,16,2,12,87.093,85.988,1.7650000000000041,1.7650000000000041,fastf1_real
2023,Monza,BOT,MEDIUM,17,2,13,86.981,85.988,1.7079999999999949,1.7079999999999949,fastf1_real
2023,Monza,BOT,MEDIUM,18,2,14,87.862,85.988,2.6439999999999952,2.6439999999999952,fastf1_real
2023,Monza,BOT,MEDIUM,19,2,15,87.203,85.988,2.0400000000000036,2.0400000000000036,fastf1_real
2023,Monza,BOT,MEDIUM,20,2,16,86.864,85.988,1.7560000000000047,1.7560000000000047,fastf1_real
2023,Monza,BOT,MEDIUM,21,2,17,87.753,85.988,2.7000000000000006,2.7000000000000006,fastf1_real
2023,Monza,BOT,MEDIUM,22,2,18,86.962,85.988,1.9640000000000037,1.9640000000000037,fastf1_real
2023,Monza,BOT,MEDIUM,23,2,19,86.889,85.988,1.9459999999999962,1.9459999999999962,fastf1_real
2023,Monza,BOT,MEDIUM,24,2,20,86.806,85.988,1.917999999999998,1.917999999999998,fastf1_real
2023,Monza,BOT,MEDIUM,25,2,21,86.736,85.988,1.9030000000000047,1.9030000000000047,fastf1_real
2023,Monza,BOT,MEDIUM,26,2,22,87.005,85.988,2.226999999999996,2.226999999999996,fastf1_real
2023,Monza,BOT,MEDIUM,27,2,23,87.134,85.988,2.4110000000000005,2.4110000000000005,fastf1_real
2023,Monza,BOT,MEDIUM,28,2,24,86.95,85.988,2.2820000000000036,2.2820000000000036,fastf1_real
2023,Monza,PIA,MEDIUM,2,1,1,88.053,88.053,0.055,0.055,fastf1_real
2023,Monza,PIA,MEDIUM,3,1,2,86.982,88.053,-0.960999999999998,0.0,fastf1_real
2023,Monza,PIA,MEDIUM,4,1,3,87.004,86.982,0.18700000000000558,0.18700000000000558,fastf1_real
2023,Monza,PIA,MEDIUM,5,1,4,86.909,86.982,0.1470000000000067,0.1470000000000067,fastf1_real
2023,Monza,PIA,MEDIUM,6,1,5,86.878,86.909,0.2439999999999941,0.2439999999999941,fastf1_real
2023,Monza,PIA,MEDIUM,7,1,6,86.94,86.878,0.39199999999999763,0.39199999999999763,fastf1_real
2023,Monza,PIA,MEDIUM,8,1,7,86.85,86.878,0.3569999999999942,0.3569999999999942,fastf1_real
2023,Monza,PIA,MEDIUM,9,1,8,86.864,86.85,0.45400000000001,0.45400000000001,fastf1_real
2023,Monza,PIA,MEDIUM,10,1,9,86.823,86.85,0.467999999999999,0.467999999999999,fastf1_real
2023,Monza,PIA,MEDIUM,11,1,10,87.217,86.823,0.9440000000000055,0.9440000000000055,fastf1_real
2023,Monza,PIA,MEDIUM,12,1,11,87.454,86.823,1.2360000000000002,1.2360000000000002,fastf1_real
2023,Monza,PIA,MEDIUM,13,1,12,87.518,86.823,1.3550000000000075,1.3550000000000075,fastf1_real
2023,Monza,PIA,MEDIUM,14,1,13,87.371,86.823,1.2630000000000017,1.2630000000000017,fastf1_real
2023,Monza,PIA,MEDIUM,15,1,14,87.738,86.823,1.6850000000000063,1.6850000000000063,fastf1_real
2023,Monza,PIA,MEDIUM,16,1,15,87.201,86.823,1.203,1.203,fastf1_real
2023,Monza,PIA,MEDIUM,17,1,16,87.44,86.823,1.4970000000000043,1.4970000000000043,fastf1_real
2023,Monza,PIA,MEDIUM,18,1,17,87.398,86.823,1.510000000000003,1.510000000000003,fastf1_real
2023,Monza,PIA,MEDIUM,19,1,18,87.352,86.823,1.5190000000000106,1.5190000000000106,fastf1_real
2023,Monza,PIA,MEDIUM,20,1,19,87.746,86.823,1.9680000000000017,1.9680000000000017,fastf1_real
2023,Monza,PIA,MEDIUM,21,1,20,87.587,86.823,1.86400000000001,1.86400000000001,fastf1_real
2023,Monza,PIA,MEDIUM,22,1,21,87.419,86.823,1.7510000000000037,1.7510000000000037,fastf1_real
2023,Monza,PIA,HARD,7,2,1,86.411,86.823,-0.35699999999999193,0.0,fastf1_real
2023,Monza,PIA,HARD,8,2,2,86.287,86.411,-0.013999999999995225,0.0,fastf1_real
2023,Monza,PIA,HARD,9,2,3,86.248,86.287,0.12599999999999853,0.12599999999999853,fastf1_real
2023,Monza,PIA,HARD,10,2,4,86.611,86.248,0.5829999999999995,0.5829999999999995,fastf1_real
2023,Monza,PIA,HARD,11,2,5,86.132,86.248,0.15900000000000036,0.15900000000000036,fastf1_real
2023,Monza,PIA,HARD,12,2,6,87.074,86.132,1.2719999999999931,1.2719999999999931,fastf1_real
2023,Monza,PIA,HARD,13,2,7,86.86,86.132,1.1129999999999944,1.1129999999999944,fastf1_real
2023,Monza,PIA,HARD,14,2,8,86.746,86.132,1.05399999999999,1.05399999999999,fastf1_real
2023,Monza,PIA,HARD,15,2,9,86.445,86.132,0.8079999999999882,0.8079999999999882,fastf1_real
2023,Monza,PIA,HARD,16,2,10,86.717,86.132,1.1349999999999938,1.1349999999999938,fastf1_real
2023,Monza,PIA,HARD,17,2,11,86.277,86.132,0.749999999999996,0.749999999999996,fastf1_real
2023,Monza,PIA,HARD,18,2,12,86.639,86.132,1.166999999999991,1.166999999999991,fastf1_real
2023,Monza,PIA,HARD,19,2,13,86.806,86.132,1.3889999999999922,1.3889999999999922,fastf1_real
2023,Monza,PIA,HARD,20,2,14,87.146,86.132,1.7839999999999958,1.7839999999999958,fastf1_real
2023,Monza,PIA,HARD,21,2,15,87.166,86.132,1.8589999999999918,1.8589999999999918,fastf1_real
2023,Monza,PIA,HARD,22,2,16,86.853,86.132,1.6009999999999893,1.6009999999999893,fastf1_real
2023,Monza,PIA,MEDIUM,5,3,1,85.072,86.132,-1.0050000000000023,0.0,fastf1_real
2023,Monza,PIA,MEDIUM,6,3,2,85.69,85.072,0.727999999999995,0.727999999999995,fastf1_real
2023,Monza,PIA,MEDIUM,7,3,3,86.139,85.072,1.231999999999993,1.231999999999993,fastf1_real
2023,Monza,PIA,MEDIUM,8,3,4,85.732,85.072,0.8799999999999966,0.8799999999999966,fastf1_real
2023,Monza,PIA,MEDIUM,9,3,5,86.614,85.072,1.8170000000000015,1.8170000000000015,fastf1_real
2023,Monza,PIA,MEDIUM,10,3,6,86.067,85.072,1.3249999999999904,1.3249999999999904,fastf1_real
2023,Monza,PIA,MEDIUM,11,3,7,85.841,85.072,1.1539999999999913,1.1539999999999913,fastf1_real
2023,Monza,PIA,MEDIUM,12,3,8,85.593,85.072,0.9610000000000007,0.9610000000000007,fastf1_real
2023,Belgium,VER,SOFT,4,1,1,112.789,112.789,0.055,0.055,fastf1_real
2023,Belgium,VER,SOFT,5,1,2,112.602,112.789,-0.07699999999999761,0.0,fastf1_real
2023,Belgium,VER,SOFT,6,1,3,112.13,112.602,-0.3070000000000084,0.0,fastf1_real
2023,Belgium,VER,SOFT,7,1,4,112.415,112.13,0.5050000000000108,0.5050000000000108,fastf1_real
2023,Belgium,VER,SOFT,8,1,5,112.472,112.13,0.6169999999999988,0.6169999999999988,fastf1_real
2023,Belgium,VER,SOFT,9,1,6,111.88,112.13,0.08000000000000002,0.08000000000000002,fastf1_real
2023,Belgium,VER,SOFT,10,1,7,112.455,111.88,0.9600000000000029,0.9600000000000029,fastf1_real
2023,Belgium,VER,SOFT,11,1,8,112.613,111.88,1.173000000000004,1.173000000000004,fastf1_real
2023,Belgium,VER,SOFT,12,1,9,112.714,111.88,1.3290000000000033,1.3290000000000033,fastf1_real
2023,Belgium,VER,SOFT,13,1,10,112.962,111.88,1.6320000000000079,1.6320000000000079,fastf1_real
2023,Belgium,VER,MEDIUM,2,2,1,110.696,111.88,-1.1289999999999976,0.0,fastf1_real
2023,Belgium,VER,MEDIUM,3,2,2,110.108,110.696,-0.4779999999999939,0.0,fastf1_real
2023,Belgium,VER,MEDIUM,4,2,3,111.637,110.108,1.6939999999999964,1.6939999999999964,fastf1_real
2023,Belgium,VER,MEDIUM,5,2,4,111.956,110.108,2.067999999999999,2.067999999999999,fastf1_real
2023,Belgium,VER,MEDIUM,6,2,5,115.733,110.108,5.9,5.9,fastf1_real
2023,Belgium,VER,MEDIUM,7,2,6,114.915,110.108,5.137000000000002,5.137000000000002,fastf1_real
2023,Belgium,VER,MEDIUM,8,2,7,115.325,110.108,5.6019999999999985,5.6019999999999985,fastf1_real
2023,Belgium,VER,MEDIUM,9,2,8,112.905,110.108,3.236999999999997,3.236999999999997,fastf1_real
2023,Belgium,VER,MEDIUM,10,2,9,110.996,110.108,1.3829999999999911,1.3829999999999911,fastf1_real
2023,Belgium,VER,MEDIUM,11,2,10,111.106,110.108,1.5479999999999905,1.5479999999999905,fastf1_real
2023,Belgium,VER,MEDIUM,12,2,11,111.377,110.108,1.8739999999999912,1.8739999999999912,fastf1_real
2023,Belgium,VER,MEDIUM,13,2,12,111.472,110.108,2.0239999999999903,2.0239999999999903,fastf1_real
2023,Belgium,VER,MEDIUM,14,2,13,111.41,110.108,2.0169999999999924,2.0169999999999924,fastf1_real
2023,Belgium,VER,MEDIUM,15,2,14,111.595,110.108,2.256999999999995,2.256999999999995,fastf1_real
2023,Belgium,VER,SOFT,2,3,1,108.922,110.108,-1.131000000000007,0.0,fastf1_real
2023,Belgium,VER,SOFT,3,3,2,110.586,108.922,1.7740000000000016,1.7740000000000016,fastf1_real
2023,Belgium,VER,SOFT,4,3,3,110.792,108.922,2.0350000000000046,2.0350000000000046,fastf1_real
2023,Belgium,VER,SOFT,5,3,4,110.408,108.922,1.7060000000000042,1.7060000000000042,fastf1_real
2023,Belgium,VER,SOFT,6,3,5,110.362,108.922,1.7149999999999976,1.7149999999999976,fastf1_real
2023,Belgium,VER,SOFT,7,3,6,110.317,108.922,1.724999999999996,1.724999999999996,fastf1_real
2023,Belgium,VER,SOFT,8,3,7,110.147,108.922,1.6100000000000085,1.6100000000000085,fastf1_real
2023,Belgium,VER,SOFT,9,3,8,110.113,108.922,1.6310000000000024,1.6310000000000024,fastf1_real
2023,Belgium,VER,SOFT,10,3,9,110.067,108.922,1.6399999999999961,1.6399999999999961,fastf1_real
2023,Belgium,VER,SOFT,11,3,10,109.954,108.922,1.5819999999999965,1.5819999999999965,fastf1_real
2023,Belgium,VER,SOFT,12,3,11,110.187,108.922,1.8700000000000006,1.8700000000000006,fastf1_real
2023,Belgium,VER,SOFT,13,3,12,110.095,108.922,1.833000000000002,1.833000000000002,fastf1_real
2023,Belgium,VER,SOFT,14,3,13,110.579,108.922,2.3719999999999963,2.3719999999999963,fastf1_real
2023,Belgium,PER,SOFT,4,1,1,112.336,112.336,0.055,0.055,fastf1_real
2023,Belgium,PER,SOFT,5,1,2,112.572,112.336,0.3460000000000042,0.3460000000000042,fastf1_real
2023,Belgium,PER,SOFT,6,1,3,112.466,112.336,0.2949999999999955,0.2949999999999955,fastf1_real
2023,Belgium,PER,SOFT,7,1,4,112.52,112.336,0.40399999999999747,0.40399999999999747,fastf1_real
2023,Belgium,PER,SOFT,8,1,5,112.305,112.336,0.24400000000000832,0.24400000000000832,fastf1_real
2023,Belgium,PER,SOFT,9,1,6,112.465,112.305,0.4899999999999966,0.4899999999999966,fastf1_real
2023,Belgium,PER,SOFT,10,1,7,112.72,112.305,0.799999999999992,0.799999999999992,fastf1_real
2023,Belgium,PER,SOFT,11,1,8,112.644,112.305,0.7789999999999986,0.7789999999999986,fastf1_real
2023,Belgium,PER,SOFT,12,1,9,112.973,112.305,1.1629999999999923,1.1629999999999923,fastf1_real
2023,Belgium,PER,MEDIUM,2,2,1,111.621,112.305,-0.6290000000000117,0.0,fastf1_real
2023,Belgium,PER,MEDIUM,3,2,2,111.416,111.621,-0.0949999999999983,0.0,fastf1_real
2023,Belgium,PER,MEDIUM,4,2,3,112.175,111.416,0.9240000000000004,0.9240000000000004,fastf1_real
2023,Belgium,PER,MEDIUM,5,2,4,112.289,111.416,1.0930000000000046,1.0930000000000046,fastf1_real
2023,Belgium,PER,MEDIUM,6,2,5,113.525,111.416,2.384000000000009,2.384000000000009,fastf1_real
2023,Belgium,PER,MEDIUM,7,2,6,115.459,111.416,4.373000000000006,4.373000000000006,fastf1_real
2023,Belgium,PER,MEDIUM,8,2,7,115.448,111.416,4.416999999999996,4.416999999999996,fastf1_real
2023,Belgium,PER,MEDIUM,9,2,8,116.286,111.416,5.310000000000005,5.310000000000005,fastf1_real
2023,Belgium,PER,MEDIUM,10,2,9,113.361,111.416,2.4400000000000075,2.4400000000000075,fastf1_real
2023,Belgium,PER,MEDIUM,11,2,10,111.716,111.416,0.8499999999999972,0.8499999999999972,fastf1_real
2023,Belgium,PER,MEDIUM,12,2,11,111.692,111.416,0.8809999999999962,0.8809999999999962,fastf1_real
2023,Belgium,PER,MEDIUM,13,2,12,111.891,111.416,1.1350000000000087,1.1350000000000087,fastf1_real
2023,Belgium,PER,MEDIUM,14,2,13,112.199,111.416,1.498000000000001,1.498000000000001,fastf1_real
2023,Belgium,PER,MEDIUM,15,2,14,112.162,111.416,1.5160000000000093,1.5160000000000093,fastf1_real
2023,Belgium,PER,SOFT,2,3,1,110.308,111.416,-1.05299999999999,0.0,fastf1_real
2023,Belgium,PER,SOFT,3,3,2,111.184,110.308,0.9859999999999906,0.9859999999999906,fastf1_real
2023,Belgium,PER,SOFT,4,3,3,111.44,110.308,1.2969999999999908,1.2969999999999908,fastf1_real
2023,Belgium,PER,SOFT,5,3,4,111.387,110.308,1.2989999999999935,1.2989999999999935,fastf1_real
